,geoLocation,relativeDistance,AscensionNum,countryCode,continentCode
3776,"England, United Kingdom",8867.493844177403,BIRM-637BB,gb,EU
3777,"England, United Kingdom",8867.493844177403,NORW-EE590,gb,EU
3778,"England, United Kingdom",8867.493844177403,BIRM-60E40,gb,EU
3779,"England, United Kingdom",8867.493844177403,PORT-2D3A8E,gb,EU
3780,"England, United Kingdom",8867.493844177403,ALDP-98A64F,gb,EU
3781,"England, United Kingdom",8867.493844177403,BIRM-61B2A,gb,EU
3782,"England, United Kingdom",8867.493844177403,ALDP-9805C4,gb,EU
3783,"England, United Kingdom",8867.493844177403,ALDP-9846EB,gb,EU
3784,"England, United Kingdom",8867.493844177403,BIRM-60CFB,gb,EU
3785,"England, United Kingdom",8867.493844177403,BIRM-61EB8,gb,EU
3786,"England, United Kingdom",8867.493844177403,BIRM-62AB3,gb,EU
3787,"England, United Kingdom",8867.493844177403,HECH-259A53E,gb,EU
3788,"Scotland, United Kingdom",8715.221803674902,EDB5456,gb,EU
3789,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-169F70,gb,EU
3790,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,KRISP-K002744,za,AF
3791,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,KRISP-K002770,za,AF
3792,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,KRISP-K002796,za,AF
3793,United States,11406.681274993123,MI-MDHHS-SC21696,us,NA
3794,United States,11406.681274993123,MI-MDHHS-SC21721,us,NA
3795,United States,11406.681274993123,MI-MDHHS-SC21747,us,NA
3796,United States,11406.681274993123,MI-MDHHS-SC21772,us,NA
3797,United States,11406.681274993123,VA-DCLS-1113,us,NA
3798,United States,11406.681274993123,VA-DCLS-1248,us,NA
3799,Indonesia,3697.8162571809876,JI-ITD-4859V,id,AS
3800,España,10018.161376434806,MD-H12-63,es,EU
3801,España,10018.161376434806,MD-H12-93,es,EU
3802,España,10018.161376434806,MD-HLP-40,es,EU
3803,España,10018.161376434806,MD-HLP-68,es,EU
3804,España,10018.161376434806,MD-H12-R11,es,EU
3805,España,10018.161376434806,MD-HLP-R90,es,EU
3806,United States,11406.681274993123,WA-S2789,us,NA
3807,United States,11406.681274993123,MN-MDH-1575,us,NA
3808,United States,11406.681274993123,MN-MDH-1600,us,NA
3809,United States,11406.681274993123,MN-MDH-1625,us,NA
3810,Australia,6531.178473609907,QLD1005,au,OC
3811,Australia,6531.178473609907,QLD1011,au,OC
3812,"England, United Kingdom",8867.493844177403,QEUH-9904A6,gb,EU
3813,"Scotland, United Kingdom",8715.221803674902,QEUH-98FE51,gb,EU
3814,"England, United Kingdom",8867.493844177403,QEUH-96E070,gb,EU
3815,"England, United Kingdom",8867.493844177403,QEUH-96EB42,gb,EU
3816,,0.0,QEUH-96E4DE,tr,AS
3817,"England, United Kingdom",8867.493844177403,QEUH-96DFFC,gb,EU
3818,"England, United Kingdom",8867.493844177403,QEUH-96E9A2,gb,EU
3819,"Scotland, United Kingdom",8715.221803674902,QEUH-96E8F0,gb,EU
3820,"Scotland, United Kingdom",8715.221803674902,QEUH-96EBF7,gb,EU
3821,"England, United Kingdom",8867.493844177403,QEUH-96F358,gb,EU
3822,"England, United Kingdom",8867.493844177403,QEUH-96F5CB,gb,EU
3823,"England, United Kingdom",8867.493844177403,QEUH-96DF38,gb,EU
3824,,0.0,QEUH-96DA37,tr,AS
3825,,0.0,QEUH-96CC32,tr,AS
3826,,0.0,QEUH-96DB9E,tr,AS
3827,"England, United Kingdom",8867.493844177403,QEUH-96C801,gb,EU
3828,,0.0,QEUH-96CA47,tr,AS
3829,,0.0,QEUH-96CBF9,tr,AS
3830,"England, United Kingdom",8867.493844177403,QEUH-96C643,gb,EU
3831,,0.0,QEUH-96C41C,tr,AS
3832,"England, United Kingdom",8867.493844177403,QEUH-96C18E,gb,EU
3833,"England, United Kingdom",8867.493844177403,QEUH-96C40D,gb,EU
3834,"Scotland, United Kingdom",8715.221803674902,QEUH-96C28B,gb,EU
3835,"Scotland, United Kingdom",8715.221803674902,QEUH-96C6CB,gb,EU
3836,"England, United Kingdom",8867.493844177403,QEUH-969A0E,gb,EU
3837,,0.0,QEUH-9699A7,tr,AS
3838,"England, United Kingdom",8867.493844177403,QEUH-965668,gb,EU
3839,,0.0,QEUH-969761,tr,AS
3840,,0.0,QEUH-9699F2,tr,AS
3841,"England, United Kingdom",8867.493844177403,QEUH-965282,gb,EU
3842,,0.0,QEUH-969A59,tr,AS
3843,"Scotland, United Kingdom",8715.221803674902,QEUH-964E61,gb,EU
3844,"Scotland, United Kingdom",8715.221803674902,QEUH-9657A1,gb,EU
3845,"England, United Kingdom",8867.493844177403,QEUH-9652FB,gb,EU
3846,"England, United Kingdom",8867.493844177403,QEUH-964A8B,gb,EU
3847,"England, United Kingdom",8867.493844177403,QEUH-96BD12,gb,EU
3848,,0.0,QEUH-96AB55,tr,AS
3849,"England, United Kingdom",8867.493844177403,QEUH-96B556,gb,EU
3850,,0.0,QEUH-96B86C,tr,AS
3851,,0.0,QEUH-96B90F,tr,AS
3852,"England, United Kingdom",8867.493844177403,QEUH-96B477,gb,EU
3853,"England, United Kingdom",8867.493844177403,QEUH-96BB45,gb,EU
3854,,0.0,QEUH-96A92E,tr,AS
3855,"England, United Kingdom",8867.493844177403,QEUH-96BB72,gb,EU
3856,,0.0,QEUH-96AB64,tr,AS
3857,"England, United Kingdom",8867.493844177403,QEUH-963E44,gb,EU
3858,,0.0,QEUH-963020,tr,AS
3859,"England, United Kingdom",8867.493844177403,QEUH-963B2F,gb,EU
3860,"England, United Kingdom",8867.493844177403,QEUH-963DCF,gb,EU
3861,,0.0,QEUH-9635B8,tr,AS
3862,"England, United Kingdom",8867.493844177403,QEUH-962012,gb,EU
3863,"Scotland, United Kingdom",8715.221803674902,QEUH-961FDA,gb,EU
3864,"England, United Kingdom",8867.493844177403,QEUH-9624DA,gb,EU
3865,"England, United Kingdom",8867.493844177403,QEUH-96349D,gb,EU
3866,"England, United Kingdom",8867.493844177403,QEUH-962DC0,gb,EU
3867,"Scotland, United Kingdom",8715.221803674902,QEUH-961F61,gb,EU
3868,"England, United Kingdom",8867.493844177403,QEUH-9636F1,gb,EU
3869,"England, United Kingdom",8867.493844177403,QEUH-963433,gb,EU
3870,,0.0,QEUH-96215B,tr,AS
3871,"Scotland, United Kingdom",8715.221803674902,QEUH-963345,gb,EU
3872,"Scotland, United Kingdom",8715.221803674902,QEUH-961F34,gb,EU
3873,"England, United Kingdom",8867.493844177403,QEUH-960348,gb,EU
3874,"England, United Kingdom",8867.493844177403,QEUH-95FBDB,gb,EU
3875,"Scotland, United Kingdom",8715.221803674902,QEUH-961189,gb,EU
3876,,0.0,QEUH-9607E2,tr,AS
3877,"England, United Kingdom",8867.493844177403,QEUH-96105F,gb,EU
3878,"England, United Kingdom",8867.493844177403,QEUH-960858,gb,EU
3879,"England, United Kingdom",8867.493844177403,QEUH-9605F7,gb,EU
3880,"England, United Kingdom",8867.493844177403,QEUH-96074C,gb,EU
3881,"England, United Kingdom",8867.493844177403,QEUH-960700,gb,EU
3882,"England, United Kingdom",8867.493844177403,QEUH-960C5C,gb,EU
3883,"England, United Kingdom",8867.493844177403,QEUH-9608A3,gb,EU
3884,"England, United Kingdom",8867.493844177403,QEUH-53983E,gb,EU
3885,"England, United Kingdom",8867.493844177403,QEUH-5528A8,gb,EU
3886,"England, United Kingdom",8867.493844177403,QEUH-539E96,gb,EU
3887,"England, United Kingdom",8867.493844177403,QEUH-537F1D,gb,EU
3888,"England, United Kingdom",8867.493844177403,QEUH-535B93,gb,EU
3889,"England, United Kingdom",8867.493844177403,QEUH-95F081,gb,EU
3890,"England, United Kingdom",8867.493844177403,QEUH-95F528,gb,EU
3891,"Scotland, United Kingdom",8715.221803674902,QEUH-95F9A4,gb,EU
3892,,0.0,QEUH-95EB36,tr,AS
3893,"England, United Kingdom",8867.493844177403,QEUH-95EF67,gb,EU
3894,"England, United Kingdom",8867.493844177403,QEUH-95F2A9,gb,EU
3895,,0.0,QEUH-95EB90,tr,AS
3896,"England, United Kingdom",8867.493844177403,QEUH-95F054,gb,EU
3897,"England, United Kingdom",8867.493844177403,QEUH-95FB44,gb,EU
3898,"Scotland, United Kingdom",8715.221803674902,QEUH-95EA2A,gb,EU
3899,"England, United Kingdom",8867.493844177403,QEUH-95F643,gb,EU
3900,,0.0,QEUH-943493,tr,AS
3901,"Scotland, United Kingdom",8715.221803674902,QEUH-9435AF,gb,EU
3902,"England, United Kingdom",8867.493844177403,QEUH-943AFB,gb,EU
3903,"England, United Kingdom",8867.493844177403,QEUH-941170,gb,EU
3904,,0.0,QEUH-8A42F1,tr,AS
3905,,0.0,QEUH-87CC03,tr,AS
3906,"England, United Kingdom",8867.493844177403,QEUH-8B3909,gb,EU
3907,"England, United Kingdom",8867.493844177403,QEUH-884804,gb,EU
3908,"England, United Kingdom",8867.493844177403,QEUH-898560,gb,EU
3909,"England, United Kingdom",8867.493844177403,QEUH-8830EF,gb,EU
3910,"England, United Kingdom",8867.493844177403,QEUH-897622,gb,EU
3911,"England, United Kingdom",8867.493844177403,QEUH-7CBF67,gb,EU
3912,"England, United Kingdom",8867.493844177403,QEUH-7EEE43,gb,EU
3913,"England, United Kingdom",8867.493844177403,QEUH-7C9048,gb,EU
3914,"England, United Kingdom",8867.493844177403,QEUH-7B4031,gb,EU
3915,"England, United Kingdom",8867.493844177403,QEUH-7EE8DC,gb,EU
3916,"England, United Kingdom",8867.493844177403,QEUH-7B8F9A,gb,EU
3917,"Scotland, United Kingdom",8715.221803674902,QEUH-755533,gb,EU
3918,,0.0,QEUH-79CD65,tr,AS
3919,,0.0,QEUH-7A4C03,tr,AS
3920,"England, United Kingdom",8867.493844177403,QEUH-788986,gb,EU
3921,"England, United Kingdom",8867.493844177403,QEUH-788458,gb,EU
3922,"England, United Kingdom",8867.493844177403,QEUH-7A8540,gb,EU
3923,"England, United Kingdom",8867.493844177403,QEUH-797A27,gb,EU
3924,"England, United Kingdom",8867.493844177403,QEUH-795DB7,gb,EU
3925,"England, United Kingdom",8867.493844177403,QEUH-785567,gb,EU
3926,"England, United Kingdom",8867.493844177403,QEUH-77FB5F,gb,EU
3927,"England, United Kingdom",8867.493844177403,QEUH-5F0AC4,gb,EU
3928,"England, United Kingdom",8867.493844177403,QEUH-5EF9E9,gb,EU
3929,"Scotland, United Kingdom",8715.221803674902,QEUH-5E4744,gb,EU
3930,"England, United Kingdom",8867.493844177403,QEUH-5E751A,gb,EU
3931,"England, United Kingdom",8867.493844177403,QEUH-5DEA44,gb,EU
3932,"England, United Kingdom",8867.493844177403,QEUH-544733,gb,EU
3933,"England, United Kingdom",8867.493844177403,QEUH-54CC78,gb,EU
3934,"England, United Kingdom",8867.493844177403,QEUH-54BA06,gb,EU
3935,Latvija,7176.9991856938905,115,lv,EU
3936,Sverige,7623.643651679293,20-08939,se,EU
3937,Sverige,7623.643651679293,20-52567,se,EU
3938,United States,11406.681274993123,TX-DSHS-0312,us,NA
3939,Brasil,17417.817813507423,SP-315,br,SA
3940,Россия,3960.8437892639636,CRIE4924360,ru,EU
3941,"Scotland, United Kingdom",8715.221803674902,QEUH-963F7E,gb,EU
3942,"Scotland, United Kingdom",8715.221803674902,QEUH-9640D4,gb,EU
3943,"Scotland, United Kingdom",8715.221803674902,QEUH-95E4FF,gb,EU
3944,"Scotland, United Kingdom",8715.221803674902,QEUH-96E386,gb,EU
3945,"Scotland, United Kingdom",8715.221803674902,QEUH-96F024,gb,EU
3946,"Scotland, United Kingdom",8715.221803674902,QEUH-96E91B,gb,EU
3947,"Scotland, United Kingdom",8715.221803674902,QEUH-96CCD8,gb,EU
3948,"Scotland, United Kingdom",8715.221803674902,QEUH-96CD6C,gb,EU
3949,"Scotland, United Kingdom",8715.221803674902,QEUH-96D800,gb,EU
3950,"Scotland, United Kingdom",8715.221803674902,QEUH-96D7D6,gb,EU
3951,"Scotland, United Kingdom",8715.221803674902,QEUH-96D67F,gb,EU
3952,"Scotland, United Kingdom",8715.221803674902,QEUH-96AC34,gb,EU
3953,"Scotland, United Kingdom",8715.221803674902,QEUH-96B635,gb,EU
3954,United States,11406.681274993123,MD-MDH-0169,us,NA
3955,United States,11406.681274993123,NY-WC-13741-01,us,NA
3956,"England, United Kingdom",8867.493844177403,NOTT-112FFE,gb,EU
3957,"England, United Kingdom",8867.493844177403,OXON-B294E,gb,EU
3958,"England, United Kingdom",8867.493844177403,OXON-B2CCD,gb,EU
3959,"England, United Kingdom",8867.493844177403,OXON-B2F88,gb,EU
3960,"England, United Kingdom",8867.493844177403,OXON-B33B8,gb,EU
3961,"England, United Kingdom",8867.493844177403,OXON-B36FB,gb,EU
3962,"England, United Kingdom",8867.493844177403,OXON-B3BCF,gb,EU
3963,"England, United Kingdom",8867.493844177403,OXON-B4135,gb,EU
3964,"England, United Kingdom",8867.493844177403,OXON-B445A,gb,EU
3965,"England, United Kingdom",8867.493844177403,OXON-B48C7,gb,EU
3966,"England, United Kingdom",8867.493844177403,OXON-B4CE9,gb,EU
3967,"England, United Kingdom",8867.493844177403,PORT-2D3471,gb,EU
3968,"England, United Kingdom",8867.493844177403,SHEF-C51F5,gb,EU
3969,"England, United Kingdom",8867.493844177403,SHEF-CDD62,gb,EU
3970,"Scotland, United Kingdom",8715.221803674902,CVR4006,gb,EU
3971,"Scotland, United Kingdom",8715.221803674902,CVR4033,gb,EU
3972,"Scotland, United Kingdom",8715.221803674902,CVR4064,gb,EU
3973,"Scotland, United Kingdom",8715.221803674902,CVR4091,gb,EU
3974,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16A14C,gb,EU
3975,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16A2FE,gb,EU
3976,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-16A49E,gb,EU
3977,United States,11406.681274993123,NM-NMDOH-2020134989,us,NA
3978,United States,11406.681274993123,LA-CDC-1266,us,NA
3979,United States,11406.681274993123,LA-CDC-1291,us,NA
3980,United States,11406.681274993123,LA-CDC-2153,us,NA
3981,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,KRISP-K002534,za,AF
3982,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,KRISP-K002566,za,AF
3983,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,KRISP-K002592,za,AF
3984,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,KRISP-K002618,za,AF
3985,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,KRISP-K002644,za,AF
3986,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,KRISP-K002673,za,AF
3987,"octapharma SouthAfrica Limited / DHL Supply Chain, Ekurhuleni Ward 92, City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa",11108.846184462762,KRISP-K002704,za,AF
3988,Schweiz/Suisse/Svizzera/Svizra,8673.163560992874,BL-ETHZ-250077,ch,EU
3989,Schweiz/Suisse/Svizzera/Svizra,8673.163560992874,BE-ETHZ-250116,ch,EU
3990,United States,11406.681274993123,AR-CDC-0837,us,NA
3991,United States,11406.681274993123,CA-CDC-4698,us,NA
3992,United States,11406.681274993123,CA-CDC-4729,us,NA
3993,Canada,9129.4733398851,QC-LSPQ-L00214081,ca,NA
3994,Canada,9129.4733398851,QC-LSPQ-L00216503,ca,NA
3995,Canada,9129.4733398851,QC-LSPQ-L00218310,ca,NA
3996,Canada,9129.4733398851,QC-LSPQ-L00220634,ca,NA
3997,Canada,9129.4733398851,QC-LSPQ-L00224827,ca,NA
3998,Canada,9129.4733398851,QC-LSPQ-L00226624,ca,NA
3999,Canada,9129.4733398851,QC-LSPQ-L00228687,ca,NA
4000,Canada,9129.4733398851,QC-LSPQ-L00229674,ca,NA
4001,Canada,9129.4733398851,QC-LSPQ-L00230637,ca,NA
4002,Canada,9129.4733398851,QC-LSPQ-L00231277,ca,NA
4003,Canada,9129.4733398851,QC-LSPQ-L00232097,ca,NA
4004,Canada,9129.4733398851,QC-LSPQ-L00232917,ca,NA
4005,Canada,9129.4733398851,QC-LSPQ-L00233496,ca,NA
4006,Canada,9129.4733398851,QC-LSPQ-L00234302,ca,NA
4007,Canada,9129.4733398851,QC-LSPQ-L00234872,ca,NA
4008,Canada,9129.4733398851,QC-LSPQ-L00235558,ca,NA
4009,Canada,9129.4733398851,QC-LSPQ-L00236385,ca,NA
4010,Canada,9129.4733398851,QC-LSPQ-L00236805,ca,NA
4011,Canada,9129.4733398851,QC-LSPQ-L00237352,ca,NA
4012,Canada,9129.4733398851,QC-LSPQ-L00237930,ca,NA
4013,Canada,9129.4733398851,QC-LSPQ-L00238888,ca,NA
4014,Canada,9129.4733398851,QC-LSPQ-L00239407,ca,NA
4015,Canada,9129.4733398851,QC-LSPQ-L00240811,ca,NA
4016,Canada,9129.4733398851,QC-LSPQ-L00241965,ca,NA
4017,Canada,9129.4733398851,QC-LSPQ-L00242547,ca,NA
4018,Canada,9129.4733398851,QC-LSPQ-L00243222,ca,NA
4019,Canada,9129.4733398851,QC-LSPQ-L00243746,ca,NA
4020,"Catalunya, España",9421.24903355054,England,es,EU
4021,Singapore,3433.7261988786736,894,sg,AS
4022,Perú,17202.74698919419,ANC-INS-083,pe,SA
4023,Perú,17202.74698919419,ICA-INS-109,pe,SA
4024,Perú,17202.74698919419,CAL-INS-137,pe,SA
4025,Perú,17202.74698919419,ARE-INS-164,pe,SA
4026,United States,11406.681274993123,WI-UW-1215,us,NA
4027,United States,11406.681274993123,WI-UW-1240,us,NA
4028,United States,11406.681274993123,WI-UW-1266,us,NA
4029,United States,11406.681274993123,WI-UW-1291,us,NA
4030,United States,11406.681274993123,WI-UW-1316,us,NA
4031,United States,11406.681274993123,WI-UW-1342,us,NA
4032,United States,11406.681274993123,WI-UW-1367,us,NA
4033,United States,11406.681274993123,MO-UW-1392,us,NA
4034,"NEWZEALAND(직구 전시장), 율하3로91번길, 장유3동, 김해시, 경상남도, 621-300, 대한민국",1446.269034190067,20VR1774,kr,AS
4035,"England, United Kingdom",8867.493844177403,QEUH-963F6F,gb,EU
4036,"England, United Kingdom",8867.493844177403,QEUH-96A214,gb,EU
4037,"England, United Kingdom",8867.493844177403,QEUH-964177,gb,EU
4038,"England, United Kingdom",8867.493844177403,QEUH-96470C,gb,EU
4039,"England, United Kingdom",8867.493844177403,QEUH-96A162,gb,EU
4040,"England, United Kingdom",8867.493844177403,QEUH-961408,gb,EU
4041,"England, United Kingdom",8867.493844177403,QEUH-961BA9,gb,EU
4042,"England, United Kingdom",8867.493844177403,QEUH-95E41D,gb,EU
4043,"England, United Kingdom",8867.493844177403,QEUH-961550,gb,EU
4044,,0.0,QEUH-961ABB,tr,AS
4045,"England, United Kingdom",8867.493844177403,QEUH-95DD31,gb,EU
4046,"England, United Kingdom",8867.493844177403,QEUH-961936,gb,EU
4047,"England, United Kingdom",8867.493844177403,QEUH-95DDC8,gb,EU
4048,"England, United Kingdom",8867.493844177403,QEUH-997F53,gb,EU
4049,"England, United Kingdom",8867.493844177403,QEUH-9981D4,gb,EU
4050,"England, United Kingdom",8867.493844177403,SHEF-10B2E1F,gb,EU
4051,"England, United Kingdom",8867.493844177403,SHEF-10B2CE8,gb,EU
4052,"England, United Kingdom",8867.493844177403,SHEF-10B2F0D,gb,EU
4053,España,10018.161376434806,CL-IBV-97006147,es,EU
4054,España,10018.161376434806,CL-IBV-97006172,es,EU
4055,España,10018.161376434806,CL-IBV-97006198,es,EU
4056,España,10018.161376434806,CL-IBV-97006223,es,EU
4057,España,10018.161376434806,RI-IBV-99005851,es,EU
4058,España,10018.161376434806,RI-IBV-99005877,es,EU
4059,España,10018.161376434806,RI-IBV-99005906,es,EU
4060,United States,11406.681274993123,CA-UCLA-105,us,NA
4061,United States,11406.681274993123,CA-UCLA-155,us,NA
4062,United States,11406.681274993123,CA-UCLA-212,us,NA
4063,United States,11406.681274993123,CA-UCLA-238,us,NA
4064,United States,11406.681274993123,CA-UCLA-37,us,NA
4065,United States,11406.681274993123,CA-UCLA-7,us,NA
4066,España,10018.161376434806,CL-IBV-97006247,es,EU
4067,España,10018.161376434806,CL-IBV-97006273,es,EU
4068,España,10018.161376434806,CL-IBV-97006300,es,EU
4069,España,10018.161376434806,CN-IBV-97006477,es,EU
4070,España,10018.161376434806,CN-IBV-97006513,es,EU
4071,España,10018.161376434806,AR-IBV-98005688,es,EU
4072,España,10018.161376434806,AR-IBV-98005730,es,EU
4073,España,10018.161376434806,CN-IBV-98005809,es,EU
4074,España,10018.161376434806,RI-IBV-98002296,es,EU
4075,España,10018.161376434806,RI-IBV-98002325,es,EU
4076,España,10018.161376434806,RI-IBV-98002376,es,EU
4077,España,10018.161376434806,PV-IBV-98001476,es,EU
4078,España,10018.161376434806,PV-IBV-98001557,es,EU
4079,España,10018.161376434806,PV-IBV-98001626,es,EU
4080,España,10018.161376434806,VC-IBV-98003542,es,EU
4081,España,10018.161376434806,VC-IBV-98003581,es,EU
4082,España,10018.161376434806,VC-IBV-98003083,es,EU
4083,España,10018.161376434806,VC-IBV-98003108,es,EU
4084,España,10018.161376434806,PV-IBV-98001002,es,EU
4085,España,10018.161376434806,NC-IBV-98005404,es,EU
4086,España,10018.161376434806,AN-IBV-98001631,es,EU
4087,España,10018.161376434806,AN-IBV-98001761,es,EU
4088,España,10018.161376434806,AN-IBV-98001071,es,EU
4089,España,10018.161376434806,AN-IBV-98001182,es,EU
4090,España,10018.161376434806,AN-IBV-98001280,es,EU
4091,United States,11406.681274993123,NM-UNM-00434,us,NA
4092,United States,11406.681274993123,MD-MDH-0185,us,NA
4093,United States,11406.681274993123,TX-DSHS-0357,us,NA
4094,United States,11406.681274993123,TX-DSHS-0383,us,NA
